playerID,playerName,nationality,birthDate,height,weight,position
3457,Jason Steele,England,18/08/1990,188,79,Goalkeeper
1926,Brian Murphy,Ireland,07/05/1983,183,,Goalkeeper
23759,Luca Ashby-Hammond,England,25/03/2001,,,Goalkeeper
3312,Kyle Bartley,England,22/05/1991,185,,Defender
74787,Frankie Ealing,England,14/07/2004,,,Defender
5093,Sokratis Papastathopoulos,Greece,09/06/1988,186,,Defender
2270,Aaron Lennon,England,16/04/1987,165,63,Midfielder
20027,Saul Shotton,England,10/11/2000,184,,Defender
71590,Evan Ferguson,Ireland,19/10/2004,,,Forward
13145,Ashley Fletcher,England,02/10/1995,185,,Forward
4985,Bernd Leno,Germany,04/03/1992,190,83,Goalkeeper
13984,Allan,Brazil,03/03/1997,175,,Midfielder
25191,Bruno Jordão,Portugal,12/10/1998,180,,Midfielder
50245,Yves Bissouma,Mali,30/08/1996,182,80,Midfielder
16622,Borja Bastón,Spain,25/08/1992,186,,Forward
13522,Maximilian Kilman,England,23/05/1997,,,Defender
13485,Bailey Peacock-Farrell,Northern Ireland,29/10/1996,193,,Goalkeeper
14442,Vlad Dragomir,Romania,24/04/1999,178,,Midfielder
3756,Chris Wood,New Zealand,07/12/1991,191,81,Forward
14051,Nathaniel Phillips,England,21/03/1997,190,,Defender
4711,Sam Baldock,England,15/03/1989,170,,Forward
8049,Marc Pugh,England,02/04/1987,180,,Midfielder
14795,Mace Goodridge,England,13/09/1999,180,,Midfielder
7114,Georginio Wijnaldum,Netherlands,11/11/1990,175,,Midfielder
19867,Bayli Spencer-Adams,England,26/06/2001,,,Defender
8050,Harry Arter,Ireland,28/12/1989,176,,Midfielder
14624,Antonee Robinson,United States,08/08/1997,183,,Defender
23853,Jon McCracken,Scotland,24/05/2000,,,Goalkeeper
24679,James Daly,England,12/01/2000,,,Forward
51638,Kamarai Simon-Swyer,England,04/12/2002,,,Forward
88771,Wanya Madavidua,England,,,,Midfielder
66564,Billy Koumetio,France,14/11/2002,,,Defender
16467,Erik Palmer-Brown,United States,24/04/1997,187,,Defender
69507,Kamil Conteh,England,26/12/2002,177,,Midfielder
2911,Pepe Reina,Spain,31/08/1982,188,,Goalkeeper
4549,Moussa Sissoko,France,16/08/1989,187,83,Midfielder
52931,Alexandre Jankewitz,Switzerland,25/12/2001,179,,Midfielder
66563,Jay Stansfield,England,24/11/2002,,,Forward
35741,Tony Springett,England,,,,Midfielder
75201,Shea Charles,Northern Ireland,05/11/2003,,,Defender
68857,Jeremy Sarmiento,Ecuador,16/06/2002,,,Forward
67927,Lars Dendoncker,Belgium,03/04/2001,,,Defender
19880,Tyreece John-Jules,England,14/02/2001,183,,Forward
23704,Tariq Lamptey,England,30/09/2000,,,Defender
14997,William Smallbone,Ireland,21/02/2000,,,Midfielder
15559,Christian Pulisic,United States,18/09/1998,172,69,Midfielder
68582,Conor Bradley,Northern Ireland,09/07/2003,,,Midfielder
19609,Michael Hefele,Germany,01/09/1990,192,,Defender
15580,Wesley Moraes,Brazil,26/11/1996,191,,Forward
13869,Kyle Edwards,England,17/02/1998,172,,Midfielder
11180,Rúben Neves,Portugal,13/03/1997,180,80,Midfielder
108973,Michal Karbownik,Poland,13/03/2001,,,Defender
25529,Dynel Simeu,England,13/03/2002,186,,Defender
3548,Aaron Ramsey,Wales,26/12/1990,178,,Midfielder
33166,Jack Bearne,England,15/09/2001,,,Midfielder
4198,Craig Dawson,England,06/05/1990,188,82,Defender
49763,Renat Dadashov,Azerbaijan,17/05/1999,186,,Forward
11247,Fabinho,Brazil,23/10/1993,188,78,Midfielder
11293,Serge Aurier,Cote D’Ivoire,24/12/1992,176,,Defender
26556,Mihai-Alexandru Dobre,Romania,30/08/1998,185,,Midfielder
14450,Reiss Nelson,England,10/12/1999,175,,Forward
25312,Nikola Vlasic,Croatia,04/10/1997,178,72,Midfielder
3881,Wes Foderingham,England,14/01/1991,185,,Goalkeeper
31441,Henry Lawrence,England,21/09/2001,,,Defender
26571,Jordan Stevens,England,25/03/2000,178,,Forward
5328,Danilo,Brazil,15/07/1991,184,,Defender
14801,Jadon Sancho,England,25/03/2000,180,76,Forward
108924,Maksim Paskotsi,Estonia,19/01/2003,,,Defender
19894,Mungo Bridge,England,12/09/2000,,,Forward
23813,Rhys Williams,England,03/02/2001,,,Defender
69747,Benjamin Chrisene,England,12/01/2004,,,Midfielder
52201,Joel Lopez Salguero,Spain,31/03/2002,,,Defender
7124,Jürgen Locadia,Netherlands,07/11/1993,187,,Forward
23841,James Garner,England,13/03/2001,186,,Midfielder
21379,Jamie Soule,England,26/11/2000,,,Forward
14467,Jake Walker,England,03/11/2000,,,Defender
19927,Nathanael Ogbeta,England,28/04/2001,,,Defender
51579,Mark Helm,England,21/10/2001,,,Midfielder
4007,Sam Vokes,Wales,21/10/1989,186,,Forward
107835,Joe Hugill,England,19/10/2003,,,Forward
20113,Kristoffer Ajer,Norway,17/04/1998,196,84,Defender
25266,Mason Greenwood,England,01/10/2001,181,70,Forward
8980,Jeffrey Schlupp,Ghana,23/12/1992,178,72,Midfielder
20064,Jeremy Ngakia,England,07/09/2000,,,Defender
4601,Artur Boruc,Poland,20/02/1980,193,,Goalkeeper
11111,Josip Drmic,Switzerland,08/08/1992,183,,Forward
4763,Yannick Bolasie,DR Congo,24/05/1989,188,,Forward
6899,Alexandre Lacazette,France,28/05/1991,175,73,Forward
107844,Tommi O'Reilly,England,15/12/2003,,,Midfielder
12265,Eduardo,Portugal,19/09/1982,187,,Goalkeeper
76261,Jacob Sørensen,Denmark,03/03/1998,,,Midfielder
51561,Layton Stewart,England,03/09/2002,,,Forward
14574,Jacob Maddox,England,03/11/1998,179,,Midfielder
4605,Maya Yoshida,Japan,24/08/1988,189,,Defender
13387,Ramiro Mori,Argentina,05/03/1991,186,,Defender
5551,Fernando Llorente,Spain,26/02/1985,193,,Forward
24823,Armstrong Oko-Flex,Ireland,02/03/2002,,,Forward
32638,Konstantinos Mavropanos,Greece,11/12/1997,194,,Defender
51209,Joshua Sargent,United States,20/02/2000,185,79,Forward
3143,Joe Hart,England,19/04/1987,196,,Goalkeeper
26151,Joachim Andersen,Denmark,31/05/1996,192,90,Defender
5174,Cristián Cuevas,Chile,02/04/1995,173,,Defender
11259,João Moutinho,Portugal,08/09/1986,170,61,Midfielder
2100,James Milner,England,04/01/1986,175,70,Midfielder
66222,Zan-Luk Leban,Slovenia,15/12/2002,,,Goalkeeper
19619,Aaron Mooy,Australia,15/09/1990,174,,Midfielder
10949,Jordy Hiwula-Mayifuila,England,21/09/1994,178,,Forward
51245,Kane Crichlow,Bermuda,21/08/2000,,,Midfielder
7450,Michy Batshuayi,Belgium,02/10/1993,184,,Forward
913,Michael Stensgaard,Denmark,01/09/1974,188,,Goalkeeper
92706,Andrew Moran,Ireland,15/10/2003,,,Midfielder
13329,Ben Stevenson,England,23/03/1997,183,,Midfielder
9030,Brad Smith,Australia,09/04/1994,178,,Defender
15199,Grady Diangana,England,19/04/1998,180,,Midfielder
12136,Granit Xhaka,Switzerland,27/09/1992,185,82,Midfielder
5239,Mohamed Elneny,Egypt,11/07/1992,180,70,Midfielder
3988,Danny Batth,England,21/09/1990,191,,Defender
24839,Sead Haksabanovic,Montenegro,04/05/1999,173,,Midfielder
7219,Alberto Moreno,Spain,05/07/1992,171,,Defender
12703,Steven Bergwijn,Netherlands,08/10/1997,178,78,Forward
15118,Joy Mukena,England,03/07/1999,,,Defender
3861,Nemanja Matic,Serbia,01/08/1988,194,85,Midfielder
14457,Josh Dasilva,England,23/10/1998,184,75,Midfielder
2932,Ben Foster,England,03/04/1983,193,79,Goalkeeper
13468,Omar Bogle,England,26/07/1992,187,,Forward
22546,Kiko Femenía,Spain,02/02/1991,176,61,Defender
21887,Conor Gallagher,England,06/02/2000,182,,Midfielder
21998,Pedro Neto,Portugal,09/03/2000,172,69,Forward
19681,Toni Martínez,Spain,30/06/1997,180,,Forward
32288,Toby Stevenson,England,22/11/1999,,,Defender
2423,Steven Davis,Northern Ireland,01/01/1985,173,,Midfielder
21964,Benjamín Garré,Argentina,11/07/2000,172,,Midfielder
6194,Wesley Hoedt,Netherlands,06/03/1994,188,,Defender
5548,Mbaye Diagne,Senegal,28/10/1991,191,,Forward
15367,Conor Shaughnessy,Ireland,30/06/1996,191,,Midfielder
75372,Lukas Jensen,Denmark,18/03/1999,198,,Goalkeeper
53075,Cieran Slicker,Scotland,15/09/2002,,,Goalkeeper
14555,Archie Davies,England,07/10/1998,,,Defender
13932,Ntumba Massanka,England,30/11/1996,191,,Midfielder
50960,Ignacio Pussetto,Argentina,21/12/1995,180,74,Forward
9566,Harry Maguire,England,05/03/1993,194,100,Defender
10766,Lewis Cook,England,03/02/1997,175,,Midfielder
2359,Dean Marney,England,31/01/1984,183,,Midfielder
15135,Jack Roles,Cyprus,26/02/1999,,,Midfielder
19608,Chris Löwe,Germany,16/04/1989,175,,Defender
4093,Marcos Alonso,Spain,28/12/1990,188,84,Defender
69176,Amad Diallo,Cote D’Ivoire,11/07/2002,173,,Forward
10146,Jordan Graham,England,05/03/1995,182,,Midfielder
23615,Henry Onyekuru,Nigeria,05/06/1997,175,,Forward
51574,Tyler Morton,England,31/10/2002,,,Midfielder
3960,Harry Kane,England,28/07/1993,188,86,Forward
25513,Pedro Pereira,Portugal,28/06/1998,173,,Midfielder
19673,Ramadan Sobhi,Egypt,23/01/1997,189,,Midfielder
9257,Jamaal Lascelles,England,11/11/1993,188,89,Defender
112742,Will Alves,England,04/02/2005,,,Forward
50501,Carlos Vinícius,Brazil,25/03/1995,190,,Forward
21611,Lovre Kalinic,Croatia,03/04/1990,201,,Goalkeeper
15200,Joe Powell,England,30/10/1998,178,,Midfielder
19622,Frédéric Gounongbe,Benin,01/05/1988,191,,Forward
31883,Harrison Ashby,Scotland,14/11/2001,,,Defender
54831,Auston Trusty,United States,12/08/1998,191,,Defender
53007,Malachi Boateng,England,05/07/2002,,,Midfielder
3869,Shkodran Mustafi,Germany,17/04/1992,184,,Defender
3837,Kevin Long,Ireland,18/08/1990,188,83,Defender
4291,Patrick Bamford,England,05/09/1993,185,71,Forward
8045,Steve Cook,England,19/04/1991,185,,Defender
78211,Yan Couto,Brazil,03/06/2002,169,,Defender
3642,Diego Cavalieri,Brazil,01/12/1982,189,,Goalkeeper
51582,William Fish,England,17/02/2003,185,,Defender
11272,Anthony Martial,France,05/12/1995,181,,Forward
51616,Kallum Cesay,England,04/09/2002,,,Defender
21821,Adam Lewis,England,08/11/1999,175,,Defender
117497,Yoane Wissa,DR Congo,03/09/1996,176,74,Midfielder
2839,Theo Walcott,England,16/03/1989,176,68,Forward
4100,David Luiz,Brazil,22/04/1987,189,,Defender
74591,Elia Caprile,Italy,25/08/2001,,,Goalkeeper
21714,Samuel Kalu,Nigeria,26/08/1997,176,74,Forward
19873,James Olayinka,England,05/10/2000,,,Midfielder
14647,Magnus Norman,England,19/01/1997,192,,Goalkeeper
13706,David Brooks,Wales,08/07/1997,173,,Midfielder
50857,Gedson Fernandes,Portugal,09/01/1999,182,,Midfielder
24811,Cody Drameh,England,08/12/2001,,,Defender
6030,Salomón Rondón,Venezuela,16/09/1989,186,98,Forward
15989,Guido Carrillo,Argentina,25/05/1991,191,,Forward
15184,Vashon Neufville,England,18/07/1999,173,,Defender
14587,George McEachran,England,30/08/2000,172,,Midfielder
64140,Carney Chukwuemeka,England,20/10/2003,,,Midfielder
24227,Einar Iversen,Norway,06/06/2001,,,Midfielder
3653,Vincent Kompany,Belgium,10/04/1986,193,,Defender
23809,Thomas Clayton,Scotland,27/12/2000,,,Defender
13825,Adalberto Peñaranda,Venezuela,31/05/1997,185,,Forward
49158,Andreas Söndergaard,Denmark,17/01/2001,189,,Goalkeeper
52613,Liam McCarron,Scotland,07/03/2001,175,,Midfielder
12306,Daniel Amartey,Ghana,21/12/1994,186,79,Defender
55603,Ali Koiki,England,22/08/1999,,,Defender
3316,Håvard Nordtveit,Norway,21/06/1990,188,,Defender
14589,Isaac Christie-Davies,Wales,18/10/1997,188,,Midfielder
66204,William Saliba,France,24/03/2001,192,,Defender
3613,Chris Smalling,England,22/11/1989,194,,Defender
69765,Liam Gibbs,England,16/12/2002,,,Midfielder
3448,Tom Cleverley,England,12/08/1989,175,67,Midfielder
74817,Caleb Chukwuemeka,England,25/01/2002,,,Forward
10439,Ola Aina,Nigeria,08/10/1996,184,,Defender
114957,Deniz Undav,Germany,19/07/1996,179,,Forward
13901,Connor Ronan,Ireland,06/03/1998,178,,Midfielder
3724,Andros Townsend,England,16/07/1991,181,77,Midfielder
15967,Mohamed Elyounoussi,Norway,04/08/1994,178,70,Midfielder
10654,Karlan Grant,England,18/09/1997,180,,Forward
19923,Iker Pozo,Spain,06/08/2000,,,Midfielder
14897,Sean Longstaff,England,30/10/1997,180,65,Midfielder
10500,Jake Flannigan,England,02/02/1996,180,,Midfielder
23593,Ibrahima Konaté,France,25/05/1999,194,95,Defender
20486,Leandro Trossard,Belgium,04/12/1994,171,61,Forward
49293,Cole Palmer,England,06/05/2002,,,Midfielder
23832,Ethan Laird,England,05/08/2001,177,,Defender
21495,Romain Perraud,France,22/09/1997,173,68,Defender
63655,Tudor Baluta,Romania,27/03/1999,192,80,Defender
24252,Diogo Dalot,Portugal,18/03/1999,183,76,Defender
19888,Jacob Ramsey,England,28/05/2001,,,Midfielder
13822,Sebastian Prödl,Austria,21/06/1987,194,,Defender
49367,Warren O'Hora,Ireland,19/04/1999,,,Defender
8451,George Thomas,Wales,24/03/1997,173,,Midfielder
123450,Yaser Asprilla,Colombia,19/11/2003,185,,Midfielder
14938,Jamal Lewis,Northern Ireland,25/01/1998,178,70,Defender
4634,Jack Butland,England,10/03/1993,196,95,Goalkeeper
51774,Jaime Alvarado,Colombia,26/07/1999,179,,Midfielder
31905,Cucho Hernández,Colombia,20/04/1999,176,73,Forward
14455,Tobi Omole,England,17/12/1999,,,Defender
4847,Nabil Bentaleb,Algeria,24/11/1994,187,,Midfielder
51648,Chem Campbell,Wales,30/12/2002,,,Forward
74811,Nigel Lonwijk,Netherlands,27/10/2002,188,,Defender
6889,Rachid Ghezzal,Algeria,09/05/1992,182,,Midfielder
4492,Christian Benteke,Belgium,03/12/1990,190,83,Forward
70133,Dylan Williams,England,13/09/2003,,,Defender
6292,Ivo Pinto,Portugal,07/01/1990,182,,Defender
23599,Timo Werner,Germany,06/03/1996,180,75,Forward
9266,Ben Osborn,England,05/08/1994,176,,Midfielder
24649,Ethan Galbraith,Northern Ireland,11/05/2001,175,,Midfielder
36972,Xavi Quintillá,Spain,23/08/1996,183,,Defender
5754,Thiago Silva,Brazil,22/09/1984,183,79,Defender
5264,Thiago,Spain,11/04/1991,174,70,Midfielder
8710,Patrick Roberts,England,05/02/1997,168,,Midfielder
22802,Rodrigo Bentancur,Uruguay,25/06/1997,187,72,Midfielder
3513,Gareth Bale,Wales,16/07/1989,185,,Forward
13796,Joe Rodon,Wales,22/10/1997,180,70,Defender
13510,Pedro Chirivella,Spain,23/05/1997,178,,Midfielder
24253,Adama Diakhaby,France,05/07/1996,184,,Forward
10883,Tariqe Fosu-Henry,Ghana,05/11/1995,180,75,Midfielder
12299,Léo Bonatini,Brazil,28/03/1994,185,,Forward
13492,N'Golo Kanté,France,29/03/1991,168,68,Midfielder
12584,Sofiane Boufal,Morocco,17/09/1993,170,,Midfielder
5377,Max Meyer,Germany,18/09/1995,173,,Midfielder
25291,Jay-Roy Grot,Netherlands,13/03/1998,193,,Forward
3062,Ashley Young,England,09/07/1985,175,65,Defender
66670,Fábio Silva,Portugal,19/07/2002,185,75,Forward
14554,Max Sanders,England,04/01/1999,175,,Midfielder
23152,Kristoffer Klaesson,Norway,27/11/2000,189,76,Goalkeeper
8913,Matthew Clarke,England,22/09/1996,185,,Defender
16003,Panagiotis Retsos,Greece,09/08/1998,186,,Defender
2417,Cesc Fàbregas,Spain,04/05/1987,180,,Midfielder
16671,Filip Benkovic,Croatia,13/07/1997,194,,Defender
15938,Georges-Kévin Nkoudou,France,13/02/1995,172,,Midfielder
4319,Costel Pantilimon,Romania,01/02/1987,203,,Goalkeeper
109735,James Storer,England,,,,Goalkeeper
21774,Jan Mlakar,Slovenia,23/10/1998,183,,Forward
112246,Leo Fuhr Hjelde,Norway,26/08/2003,188,,Defender
49992,Adam Masina,Morocco,02/01/1994,189,78,Defender
51510,Tyler Onyango,England,04/03/2003,190,,Midfielder
14805,Phil Foden,England,28/05/2000,171,70,Midfielder
69617,Sonny Perkins,England,10/02/2004,,,Midfielder
49716,Rúnar Rúnarsson,Iceland,18/02/1995,186,,Goalkeeper
3766,Junior Stanislas,England,26/11/1989,183,,Midfielder
15116,Japhet Tanganga,England,31/03/1999,184,76,Defender
14445,Emile Smith Rowe,England,28/07/2000,182,79,Midfielder
70241,Teddy Sharman-Lowe,England,30/03/2003,189,73,Goalkeeper
19890,Lewis Brunt,England,06/11/2000,,,Midfielder
7488,Harry Winks,England,02/02/1996,178,65,Midfielder
20559,Alisson,Brazil,02/10/1992,191,91,Goalkeeper
67634,Vitinha,Portugal,13/02/2000,172,,Midfielder
3389,Jack Rodwell,England,11/03/1991,188,,Midfielder
15170,Marcus Forss,Finland,18/06/1999,182,,Forward
4999,Son Heung-Min,South Korea,08/07/1992,183,78,Forward
74776,Scott Banks,Scotland,26/09/2001,,,Forward
52723,Julián Álvarez,Argentina,31/01/2000,173,,Forward
8163,Lewis Dunk,England,21/11/1991,192,88,Defender
24723,Teddy Jenks,England,12/03/2002,191,,Midfielder
20183,Leon Balogun,Nigeria,28/06/1988,190,,Defender
6627,Kenneth Zohore,Denmark,31/01/1994,189,,Forward
20187,Jean-Philippe Gbamin,Cote D’Ivoire,25/09/1995,186,,Midfielder
24641,Adam Idah,Ireland,11/02/2001,190,83,Forward
14909,Aston Oxborough,England,09/05/1998,,,Goalkeeper
2933,Tom Heaton,England,15/04/1986,188,85,Goalkeeper
8578,Max Lowe,England,11/05/1997,175,,Defender
49144,Jordan Zemura,Zimbabwe,14/11/1999,,,Defender
21413,Oliver Skipp,England,16/09/2000,175,70,Midfielder
4330,David de Gea,Spain,07/11/1990,192,76,Goalkeeper
6362,Aleksandar Dragovic,Austria,06/03/1991,186,,Defender
66560,Freddie Potts,England,12/09/2003,,,Midfielder
14572,Dujon Sterling,England,24/10/1999,186,,Defender
8962,Callum Elder,Australia,27/01/1995,180,,Defender
5368,Sead Kolasinac,Bosnia & Herzegovina,20/06/1993,183,,Defender
12854,Matteo Darmian,Italy,02/12/1989,182,,Defender
66517,Kaine Hayden,England,25/05/2003,,,Midfielder
14657,Steven Sessegnon,England,18/05/2000,175,,Defender
111987,Daniel Jebbison,England,11/07/2003,190,,Forward
66307,Rocky Bushiri,Belgium,30/11/1999,186,,Defender
5467,Alex Telles,Brazil,15/12/1992,181,71,Defender
23976,Nathan Ferguson,England,06/10/2000,178,74,Defender
33056,Jaroslaw Jach,Poland,17/02/1994,192,,Defender
14568,Nathan Baxter,England,08/11/1998,191,,Goalkeeper
5361,Ralf Fährmann,Germany,27/09/1988,197,,Goalkeeper
10539,Josh Cullen,Ireland,07/04/1996,175,,Midfielder
2852,Adam Legzdins,England,28/11/1986,190,,Goalkeeper
5721,Gaëtan Bong,Cameroon,25/04/1988,187,,Defender
49256,Ben Cottrell,England,31/10/2001,,,Midfielder
4316,Raheem Sterling,England,08/12/1994,170,69,Forward
13814,Cameron Carter-Vickers,United States,31/12/1997,183,,Defender
4916,Toby Alderweireld,Belgium,02/03/1989,186,,Defender
108612,Frank Onyeka,Nigeria,01/01/1998,183,,Midfielder
66570,Dane Scarlett,England,24/03/2004,180,76,Forward
14637,Nathan Holland,England,19/06/1998,178,,Midfielder
4161,Chicharito,Mexico,01/06/1988,175,,Forward
53610,Akos Onodi,Hungary,02/09/2001,,,Goalkeeper
12817,Allan Saint-Maximin,France,12/03/1997,173,67,Forward
13702,Charlie Goode,England,03/08/1995,196,,Defender
33046,Junior Firpo,Spain,22/08/1996,184,78,Defender
65782,Jonathan Rowe,England,30/04/2003,173,,Forward
8868,Jarrod Bowen,England,20/12/1996,175,70,Forward
52202,Viljami Sinisalo,Finland,11/10/2001,,,Goalkeeper
15002,Callum Slattery,England,08/02/1999,175,,Midfielder
5156,Beram Kayal,Israel,02/05/1988,178,,Midfielder
3644,Martin Kelly,England,27/04/1990,191,77,Defender
14168,Jason Lokilo,DR Congo,17/09/1998,175,,Midfielder
114485,Josh Feeney,England,06/05/2005,,,Midfielder
14298,Michael Folivi,England,25/02/1998,180,,Forward
50247,Boubakary Soumaré,France,27/02/1999,188,70,Midfielder
6609,Ahmed Hegazi,Egypt,25/01/1991,193,,Defender
52175,Bendeguz Bolla,Hungary,22/11/1999,,,Defender
3030,Leighton Baines,England,11/12/1984,170,,Defender
11147,Charly Musonda,Belgium,15/10/1996,173,,Midfielder
51556,Tawanda Maswanhise,England,20/11/2002,,,Midfielder
26977,Josh Martin,England,09/09/2001,,,Midfielder
23903,Bali Mumba,England,01/10/2001,,,Defender
5267,Xherdan Shaqiri,Switzerland,10/10/1991,169,,Midfielder
98263,Sam Waller,England,09/09/2003,,,Goalkeeper
16793,Kiko Casilla,Spain,02/10/1986,190,,Goalkeeper
14652,Jerome Opoku,England,14/10/1998,194,,Defender
20745,Romain Saïss,Morocco,26/03/1990,190,80,Midfielder
4936,Thomas Partey,Ghana,13/06/1993,185,77,Midfielder
19865,Mark McGuinness,Ireland,05/01/2001,194,,Defender
27090,Teden Mengi,England,30/04/2002,183,,Defender
3154,Daniel Sturridge,England,01/09/1989,188,,Forward
3484,Hal Robson-Kanu,Wales,21/05/1989,183,,Forward
9649,Sam McQueen,England,06/02/1995,180,,Defender
2522,Cristiano Ronaldo,Portugal,05/02/1985,187,83,Forward
64522,Christian Marques,Portugal,15/01/2003,187,,Defender
3604,Marouane Fellaini,Belgium,22/11/1987,194,,Midfielder
15558,Moritz Leitner,Germany,08/12/1992,174,,Midfielder
9131,Albert Adomah,Ghana,13/12/1987,185,,Midfielder
15269,Angus Gunn,England,22/01/1996,196,77,Goalkeeper
20858,Tahith Chong,Netherlands,04/12/1999,185,,Midfielder
4030,Laurent Koscielny,France,10/09/1985,186,,Defender
2651,Petr Cech,Czech Republic,20/05/1982,196,,Goalkeeper
15211,Conor Coventry,Ireland,25/03/2000,177,,Midfielder
5067,Bernardo Silva,Portugal,10/08/1994,173,64,Midfielder
50996,Mikkel Diskerud,United States,02/10/1990,184,,Midfielder
19591,Dimitris Giannoulis,Greece,17/10/1995,175,62,Defender
10957,Odion Ighalo,Nigeria,16/06/1989,181,,Forward
20479,Wilfred Ndidi,Nigeria,16/12/1996,183,74,Midfielder
23812,Morgan Boyes,Wales,22/04/2001,177,,Defender
3807,Scott Dann,England,14/02/1987,188,,Defender
16803,Emerson,Italy,03/08/1994,176,,Defender
71441,Anthony Mancini,France,06/04/2001,180,,Midfielder
4674,Isaiah Brown,England,07/01/1997,182,,Midfielder
5061,André Gomes,Portugal,30/07/1993,188,84,Midfielder
8171,Solly March,England,20/07/1994,180,88,Midfielder
76090,Jan Paul van Hecke,Netherlands,08/06/2000,,,Defender
4159,Ravel Morrison,Jamaica,02/02/1993,175,,Midfielder
23946,Paris Maghoma,England,08/05/2001,,,Midfielder
21189,Ibrahim Meite,England,29/07/1996,188,,Forward
20337,Hwang Hee-Chan,South Korea,26/01/1996,177,77,Forward
99282,Roméo Lavia,Belgium,06/01/2004,,,Midfielder
9246,Ivan Toney,England,16/03/1996,179,70,Forward
10501,Jake Hesketh,England,27/03/1996,168,,Midfielder
3285,Antonio Valencia,Ecuador,04/08/1985,180,,Defender
3600,Séamus Coleman,Ireland,11/10/1988,177,67,Defender
5861,Cheikhou Kouyaté,Senegal,21/12/1989,189,83,Midfielder
52960,Louie Barry,England,21/06/2003,,,Forward
19626,Pierluigi Gollini,Italy,18/03/1995,194,94,Goalkeeper
31442,Armando Broja,Albania,10/09/2001,191,,Forward
23822,Liam Millar,Canada,27/09/1999,81,,Forward
110255,Kamal Sowah,Ghana,09/01/2000,179,,Midfielder
14575,Trevoh Chalobah,England,05/07/1999,190,75,Defender
19868,Vontae Daley-Campbell,England,02/04/2001,,,Defender
32728,Viktor Gyökeres,Sweden,04/06/1998,187,,Forward
23952,Dilan Markanday,England,20/08/2001,,,Forward
3309,Lukasz Fabianski,Poland,18/04/1985,190,83,Goalkeeper
24299,Jack Bodenham,Wales,29/09/1999,,,Defender
4331,Sam Johnstone,England,25/03/1993,193,,Goalkeeper
50463,Nnamdi Ofoborh,Nigeria,07/11/1999,175,,Midfielder
7431,Ibrahima Cissé,Guinea,28/02/1994,184,,Midfielder
77990,Alfie Devine,England,01/08/2004,179,75,Midfielder
14793,Luke Bolton,England,07/10/1999,174,,Midfielder
4600,Paulo Gazzaniga,Argentina,02/01/1992,196,,Goalkeeper
13565,Marcus Rashford,England,31/10/1997,180,70,Forward
14580,Mason Mount,England,10/01/1999,178,70,Midfielder
40320,Percy Tau,South Africa,13/05/1994,175,,Forward
15685,Alexander Sørloth,Norway,05/12/1995,195,,Forward
8438,Cyrus Christie,Ireland,30/09/1992,188,,Defender
14434,Tolaji Bola,England,04/01/1999,188,,Defender
23968,Morgan Rogers,England,26/07/2002,,,Forward
66360,Bryan Mbeumo,France,07/08/1999,171,,Midfielder
66516,Hayden Lindley,England,02/09/2002,,,Midfielder
24340,Joseph Hungbo,England,15/01/2000,,,Midfielder
23820,Rafael Camacho,Portugal,22/05/2000,175,,Midfielder
33345,Thomas Dickson-Peters,Scotland,16/09/2002,,,Forward
25269,James Morris,England,23/11/2001,,,Defender
5044,Roderick Miranda,Portugal,30/03/1991,191,,Defender
4286,Oriol Romeu,Spain,24/09/1991,183,83,Midfielder
14170,Levi Lumeka,England,05/09/1998,170,,Forward
19600,Loris Karius,Germany,22/06/1993,189,87,Goalkeeper
33135,Jack Harrison,England,20/11/1996,175,70,Midfielder
21820,Joshua Bohui,England,03/03/1999,180,,Forward
107891,Oliwier Zych,Poland,28/06/2004,,,Goalkeeper
98279,Nohan Kenneh,England,10/01/2003,,,Midfielder
15288,Ben Barclay,England,07/10/1996,,,Defender
5175,Kurt Zouma,France,27/10/1994,190,96,Defender
14984,Adam Parkes,England,30/11/1999,,,Goalkeeper
24708,Faustino Anjorin,England,23/11/2001,185,,Midfielder
19752,Akin Famewo,England,09/11/1998,187,,Defender
13556,Joel Pereira,Portugal,28/06/1996,188,,Goalkeeper
13985,Marko Grujic,Serbia,13/04/1996,191,,Midfielder
51435,Connor Barrett,England,01/03/2002,,,Defender
49152,Robert Street,England,26/09/2001,,,Forward
8900,Tyrone Mings,England,13/03/1993,196,77,Defender
23653,Aaron Pressley,Scotland,07/11/2001,189,,Forward
49502,Xavier Simons,England,20/02/2003,,,Midfielder
13490,Yohan Benalouane,Tunisia,28/03/1987,185,,Defender
16270,Rafa Mir,Spain,18/06/1997,191,,Forward
4556,Lee Camp,Northern Ireland,22/08/1984,183,,Goalkeeper
9496,Scott Hogan,Ireland,13/04/1992,180,,Forward
20961,Thomas McGill,England,25/03/2000,,,Goalkeeper
4284,Rohan Ince,England,08/11/1992,191,,Midfielder
49259,Anthony Elanga,Sweden,27/04/2002,178,,Forward
4604,Nathaniel Clyne,England,05/04/1991,175,67,Defender
65641,Lucas Bergström,Finland,05/09/2002,,,Goalkeeper
15293,Jayson Molumby,Ireland,06/08/1999,,,Midfielder
12937,Eric Bailly,Cote D’Ivoire,12/04/1994,187,77,Defender
14428,João Virgínia,Portugal,10/10/1999,198,,Goalkeeper
21691,Shaun Hobson,England,29/06/1998,,,Defender
13515,James Justin,England,23/02/1998,183,80,Defender
5748,Alphonse Areola,France,27/02/1993,195,94,Goalkeeper
